I,J,K,Temperature Sensitivity Parameter,Total Factor Productivity Growth,Population Level,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,Mode
4,1,3,4.4,0.99,1,Social Cost of Carbon,35.95083759,42.46981297,48.97775269,55.49962823,62.03420291,68.55857845,75.03353267,81.40846955,87.62574759,93.62449962,99.34418916,104.7282201,109.728003,114.3080325,118.4528162,122.1770335,125.5413994,128.6791362,131.8439952,137.7709032,145.5428824,154.5847871,164.5241202,175.1116227,186.1738608,197.5839445,209.2429621,221.0680146,232.9843758,244.9202529,256.8031793,268.5574286,280.1020322,291.3491457,302.2025787,312.556424,322.2935986,331.2844611,339.3852112,346.4363238,352.2608266,356.6625201,359.4241903,360.3059334,359.0442671,356.4494885,350.4510817,340.8401386,327.4055391,309.9747858,281.9390798,258.5052941,229.8462668,196.7961791,160.4198186,122.1110177,83.76915263,48.09717913,18.6497606,0,Base
4,1,4,4.4,0.99,1.005,Social Cost of Carbon,51.17461669,60.86387168,70.72485008,80.77492755,90.99016606,101.311033,111.6494671,121.8959892,131.9266812,141.6103011,150.8160049,159.4223102,167.3281595,174.4673271,180.8281275,186.4818184,191.6262728,196.6594105,202.3190808,211.7556209,223.6927896,237.3280937,252.1407308,267.7815748,284.0073327,300.6398514,317.5404123,334.5932371,351.694749,368.7464459,385.6500293,402.303909,418.6005267,434.4241166,449.6486636,464.1358911,477.7331597,490.2711796,501.5614494,511.3932993,519.5304487,525.7067994,529.6214069,530.932519,529.2513792,527.0691495,519.6146364,506.6922147,488.0207033,463.3239528,422.6680853,388.6991916,346.715644,297.8867352,243.7621813,186.4308851,128.6716362,74.22545123,28.76630382,0,Base
4,1,5,4.4,0.99,1.01,Social Cost of Carbon,74.45681374,88.83578543,103.6993348,119.0437631,134.8003232,150.8427888,166.9970587,183.0516142,198.7688948,213.8981788,228.1908406,241.4191213,253.3999489,264.0260467,273.3079658,281.433708,288.8599627,296.4687431,305.8827799,320.3018961,337.9646676,357.7626162,378.9757302,401.1209786,423.8617793,446.9522642,470.2022891,493.4551531,516.573212,539.4284084,561.8958368,583.8491435,605.1569854,625.6800395,645.2682217,663.7578668,680.9686686,696.7001825,710.7276502,722.7968212,732.6173087,739.8538434,744.1146872,744.9367022,741.7680077,740.7207924,731.9487594,715.4222292,690.8232709,657.7301838,601.9368077,555.3960725,497.2099723,428.8585759,352.4183382,270.8087083,188.0309834,109.465022,42.58933379,0,Base
4,2,1,4.4,0.995,0.99,Social Cost of Carbon,17.35615607,20.22852463,23.18349141,26.22657017,29.35969593,32.58298202,35.89619541,39.29980859,42.79557728,46.38660045,50.07678002,53.86952154,57.76538961,61.75822027,65.82883482,69.93489991,73.99453909,77.86009624,81.27791364,85.97379559,91.56122111,97.79117524,104.4979898,111.5672641,118.9161094,126.4806358,134.2078622,142.050399,149.9628875,157.8995541,165.8124639,173.6502057,181.3568279,188.8709136,196.1247181,203.0433247,209.5437942,215.5343011,220.9132644,225.5684953,229.3764044,232.2013331,233.8951196,234.2970974,233.2349213,230.850856,226.364966,219.6080126,210.4333194,198.7334585,180.2732151,164.8405605,146.1186479,124.6531536,101.1873561,76.66705235,52.42287916,30.0952661,11.70695389,0,Base
4,2,2,4.4,0.995,0.995,Social Cost of Carbon,23.55348303,27.82866579,32.34136648,37.09710993,42.09355147,47.32237313,52.77099098,58.42392164,64.26376832,70.27181346,76.42819263,82.71158774,89.09832182,95.56065193,102.0639239,108.5620374,114.9903176,121.2543258,127.2123029,134.8970588,143.7900212,153.5545134,163.964763,174.8634174,186.1352041,197.6901941,209.4529832,221.3555908,233.3327167,245.3184841,257.2441074,269.0361189,280.6149104,291.8934316,302.7759417,313.1567482,322.9188858,331.9327173,340.0544407,347.1244958,352.9658817,357.3823915,360.1568269,361.0493709,359.7966587,357.2134791,351.2143196,341.5906454,328.1316246,310.665069,282.568384,259.0817981,230.3577093,197.2324052,160.7732332,122.377188,83.94714138,48.1945115,18.6846595,0,Base
4,2,3,4.4,0.995,1,Social Cost of Carbon,32.67182627,39.0192035,45.85653577,53.19085298,61.01376251,69.30313117,78.02475418,87.13390964,96.57684262,106.2922901,116.2132041,126.2688855,136.3878414,146.5018541,156.5520856,166.4986484,176.3362407,186.1207736,196.0169798,208.1315297,221.7886363,236.5460056,252.1044008,268.2530858,284.835882,301.7296127,318.8302163,336.0436808,353.2800162,370.4491302,387.4578679,404.2077359,420.5929942,436.4989034,451.799988,466.3582114,480.0209886,492.6189663,503.9634962,513.8437063,522.0230328,528.2350402,532.1783447,533.5106251,531.8423769,529.6927797,522.2350688,509.2746591,490.5301976,465.7248327,424.8740802,390.7393336,348.5451666,299.4664504,245.06075,187.4279227,129.3616184,74.62202203,28.91562157,0,Base
4,2,4,4.4,0.995,1.005,Social Cost of Carbon,46.34963353,55.77505827,66.0948608,77.31686245,89.42066213,102.3584599,116.0562132,130.4151975,145.3142371,160.6130155,176.1570277,191.7849543,207.3395977,222.6841336,237.7265446,252.4572094,267.0089579,281.7587826,297.5159357,315.9433698,336.1847193,357.6735926,380.0220209,402.9529445,426.2582584,449.7722948,473.3548504,496.8801781,520.229701,543.287023,565.9343187,588.0495064,609.5038138,630.1594721,649.8673515,668.4643889,685.7706695,701.5860005,715.6857609,727.8157125,737.6853118,744.9588846,749.2439119,750.075915,746.9008699,745.9234521,737.1515918,720.5607255,695.8332589,662.5451302,606.3869157,559.5384723,500.9532261,432.1191615,355.1261098,272.9145101,189.5164645,110.3515498,42.9322555,0,Base
4,2,5,4.4,0.995,1.01,Social Cost of Carbon,67.18530415,81.17398859,96.69866227,113.7583941,132.3030495,152.2322078,173.3951946,195.5926669,218.5804506,242.0765973,265.7729484,289.3529438,312.5181245,335.0269854,356.7520712,377.7657078,398.4748576,419.8510422,443.8742116,470.8746696,499.8435673,530.0752564,561.0896641,592.5514463,624.220427,655.9207576,687.5214931,718.9241834,750.0547708,780.8581227,811.294191,841.3352481,870.964028,900.1729948,928.9655054,957.3604713,985.4036086,1013.190926,1040.915023,1067.95763,1090.335697,1107.947627,1120.301469,1126.62253,1125.927749,1127.653119,1118.17785,1096.982116,1063.224503,1015.989037,934.0655146,864.2003802,775.8490844,671.1071466,553.0709378,426.2303869,296.8555023,173.4563204,67.76226258,0,Base
4,3,1,4.4,1,0.99,Social Cost of Carbon,15.98078689,18.79469109,21.91409087,25.3381331,29.07008189,33.11785795,37.4945523,42.21883358,47.31513239,52.81342044,58.74829481,65.15689602,72.07487187,79.52902477,87.52422598,96.02026891,104.8910945,113.8543399,122.3569619,131.6547374,141.5726042,151.9877804,162.8097508,173.9674142,185.4007013,197.0550388,208.8776408,220.8149666,232.81091,244.8054347,256.7334613,268.5238771,280.098582,291.3715109,302.2475933,312.6216252,322.3770369,331.3845462,339.500701,346.5663754,352.4050178,356.8209826,359.5977583,360.4963798,359.2545477,356.6823291,350.6956739,341.0867027,327.6453396,310.2004925,282.1406679,258.6831396,229.9965113,196.9164112,160.5089412,122.1689953,83.79628536,48.10210256,18.64636323,0,Base
4,3,2,4.4,1,0.995,Social Cost of Carbon,21.56838984,25.7330426,30.44582862,35.71609329,41.55498812,47.97557262,54.99295737,62.6243968,70.88922785,79.808507,89.40411911,99.69699678,110.7038581,122.4314629,134.8666499,147.959089,161.5913325,175.526951,189.322643,203.9236379,219.1752788,234.9613224,251.1887633,267.7779617,284.6561656,301.7532174,318.9986495,336.3196467,353.6395273,370.8765059,387.9425815,404.7424394,421.1722917,437.1185987,452.4566296,467.0488252,480.7429265,493.3698286,504.7410998,514.6460831,522.8484507,529.0820426,533.0458081,534.3978349,532.7491223,530.6254143,523.1767434,510.2089675,491.4411097,466.596707,425.6740527,391.4760133,349.2020641,300.0296999,245.5198136,187.7765042,129.5987622,74.75310919,28.961626,0,Base
4,3,3,4.4,1,1,Social Cost of Carbon,29.79153432,35.95531481,43.04867337,51.0988954,60.13050349,70.16398142,81.21468726,93.29187756,106.397822,120.5270178,135.6655311,151.7904996,168.8698385,186.8621989,205.7172353,225.3762633,245.7734206,266.8375125,288.4948374,310.6882569,333.3531706,356.4189478,379.8099319,403.4461199,427.2435778,451.1146291,474.967835,498.7077713,522.2346026,545.4434456,568.2235106,590.4570063,612.0177884,632.7697246,652.5647412,671.2404995,688.6176215,704.4963455,718.6524144,730.8318998,740.7445038,748.0547055,752.3699935,753.2256696,750.0671457,749.1488727,740.3895583,723.7672083,698.9645124,665.5564228,609.170094,562.1268528,503.2890349,434.1503167,356.8095345,274.2206988,190.4353311,110.8976034,43.14029485,0,Base
4,3,4,4.4,1,1.005,Social Cost of Carbon,42.08250268,51.21327034,61.8673296,74.0979847,87.94711627,103.4408206,120.585631,139.3652979,159.7383261,181.6366672,204.9661909,229.6098559,255.434937,282.3063846,310.1096568,338.7887144,368.4095018,399.2690139,432.0927401,464.606018,497.1129662,529.6474283,562.1896916,594.6906875,627.0876518,659.3141026,691.3060479,723.0056595,754.3632488,785.3380698,815.8983527,846.0208677,875.6903858,904.8995342,933.6499296,961.9561067,989.855087,1017.426485,1044.832549,1072.118885,1094.621147,1112.288238,1124.658179,1130.972343,1130.254077,1132.025401,1122.564016,1101.34845,1067.530925,1020.186431,938.0035186,867.9289889,779.2765863,674.1429071,555.6317976,428.2495389,298.2939111,174.3170716,68.10969134,0,Base
4,3,5,4.4,1,1.01,Social Cost of Carbon,60.30801445,73.74662079,89.61037817,107.9825865,128.9204192,152.4448742,178.5321129,207.1056735,238.0349996,271.1809182,306.3155788,343.172507,381.4688187,420.9439986,461.4241621,502.9274526,545.8405393,591.2298901,641.4416025,690.0575674,737.7048446,784.7410132,831.37452,877.7440654,923.9713875,970.1983464,1016.616894,1063.499837,1111.241653,1160.422894,1211.92127,1267.113221,1328.258522,1387.124422,1443.879344,1498.859282,1551.907748,1602.508267,1649.877231,1693.02849,1730.817344,1761.968426,1785.089846,1798.676038,1801.108241,1819.09051,1816.354333,1792.876559,1747.648741,1679.217368,1554.739017,1444.584605,1303.16881,1133.165997,939.1199218,728.1598582,510.7309088,301.4721429,120.8472519,0,Base
4,4,1,4.4,1.005,0.99,Social Cost of Carbon,14.75357304,17.50405559,20.7589448,24.52677767,28.82908766,33.7000453,39.18694661,45.35111785,52.26892635,60.03253425,68.74984624,78.54273609,89.54195053,101.8757714,115.6469454,130.887399,147.4711237,164.9517589,182.2825676,199.1591289,215.866259,232.5780459,249.3911183,266.3486864,283.4570738,300.6967452,318.0294833,335.4029273,352.7533196,370.0070162,387.0811429,403.8836251,420.3127486,436.2563382,451.590609,466.1787124,479.8689847,492.4928776,503.8625345,513.7679361,521.9734944,528.2139446,532.1893384,533.5591494,531.9361357,529.8307643,522.4030941,509.458828,490.717918,465.9053919,425.0364211,390.8798921,348.6599152,299.5535769,245.1204637,187.4620415,129.372899,74.61277835,28.90210401,0,Base
4,4,2,4.4,1.005,0.995,Social Cost of Carbon,19.81447635,23.86487332,28.73835189,34.46984968,41.10843427,48.71605374,57.36734703,67.14991737,78.16468795,90.52595778,104.3606276,119.8057466,137.0029229,156.0869889,177.1640721,200.2698933,225.2909977,251.8179621,278.8830876,304.5667786,329.4772838,353.9900131,378.3195137,402.5722905,426.7831991,450.939666,474.9974217,498.8904831,522.5372821,545.8442121,568.7074228,591.0133996,612.6386601,633.4487728,653.2968064,672.0212515,689.4433973,705.3640745,719.5596003,731.7766366,741.7255189,749.0714259,753.4226357,754.3153531,751.1960202,750.3245663,741.5895661,724.9689533,700.1456314,666.6949747,610.2220258,563.1009535,504.1625571,434.9038945,357.4282587,274.6955101,190.7647356,111.0889997,43.20791183,0,Base
4,4,3,4.4,1.005,1,Social Cost of Carbon,27.23638502,33.20610199,40.49001484,49.16589873,59.32621653,71.07450249,84.52313549,99.79165656,117.0051945,136.2927072,157.7847514,181.6103769,207.8924598,236.7401805,268.2361154,302.4129007,339.2094644,378.3874136,419.3720493,457.1457735,492.9463648,527.6081284,561.5404492,594.9651048,627.9882684,660.6476549,692.9427181,724.8536153,756.3528215,787.4119642,818.0055689,848.1128576,877.7184555,906.812787,935.3931258,963.4667633,991.0587788,1018.228785,1045.104558,1071.947481,1094.618004,1112.323799,1124.669232,1130.936073,1130.170777,1131.902454,1122.42818,1101.225123,1067.44155,1020.146562,938.0027599,867.9966564,779.4012408,674.3071297,555.8137592,428.4253335,298.4406729,174.4168894,68.15452564,0,Base
4,4,4,4.4,1.005,1.005,Social Cost of Carbon,38.08713745,46.84901285,57.66370715,70.6713968,86.02591175,103.8864769,124.4116233,147.753977,174.0552512,203.4408543,236.0130816,271.884874,311.1716319,353.9348939,400.2333845,450.1443306,503.8018846,561.4642216,623.6316635,679.8784523,732.3845792,782.525737,831.1587616,878.8284852,925.9081205,972.6935144,1019.469315,1066.562002,1114.393675,1163.552816,1214.90616,1269.79451,1330.40038,1389.587289,1446.492119,1501.525299,1554.578759,1605.166451,1652.522706,1695.670745,1733.469221,1764.64197,1787.793272,1801.411441,1803.869716,1821.974327,1819.337671,1795.934654,1750.750226,1682.321349,1557.736817,1447.483372,1305.888822,1135.623264,941.2322642,729.855487,511.9597119,302.2200998,121.1559299,0,Base
4,4,5,4.4,1.005,1.01,Social Cost of Carbon,54.04208299,66.8543571,82.83352171,102.2091175,125.2209214,152.1003012,183.0858697,218.3833855,258.1562746,302.5243575,351.5591038,405.2848707,463.6905833,526.7589287,594.5247614,667.183479,745.2892254,830.1260026,924.4425373,1008.519057,1086.223852,1160.115758,1232.007066,1303.404994,1375.886829,1451.498155,1533.306531,1626.360689,1720.94,1813.208514,1904.912287,1996.915367,2089.424804,2182.154865,2274.446168,2365.352601,2453.705648,2538.162904,2617.245098,2689.3636,2752.837823,2805.899103,2846.675494,2873.154323,2883.138452,2949.31275,2978.41139,2971.872511,2928.363433,2844.91314,2671.261466,2506.522293,2286.147415,2011.526874,1687.793051,1325.372199,941.6702834,563.1189361,228.7239531,0,Base
4,5,1,4.4,1.01,0.99,Social Cost of Carbon,13.66168167,16.34750387,19.71601464,23.79820013,28.64918842,34.34764384,40.99758086,48.73155781,57.71467789,68.1488447,80.27643007,94.38185054,110.7882299,129.8436651,151.8861203,177.1645921,205.6717156,236.8054654,268.7471215,297.6173078,324.5756821,350.3916863,375.5460326,400.3197573,424.8601557,449.2262466,473.4189515,497.4006157,521.1073295,544.4564487,567.3509219,589.6814702,611.327291,632.1557058,652.0210016,670.7625954,688.2025623,704.1424784,718.3594348,730.6009557,740.5783884,747.9581502,752.3500854,753.2924231,750.2342343,749.3959185,740.6964386,724.1109999,699.322661,665.908649,609.4942986,562.4155697,503.5328347,434.3441241,356.9524793,274.3156435,190.4880582,110.9155288,43.13118927,0,Base
4,5,2,4.4,1.01,0.995,Social Cost of Carbon,18.25236484,22.18532209,27.18442505,33.32760466,40.72327054,49.50870825,59.85146816,71.95229204,86.04877494,102.4190561,121.3845731,143.3102632,168.5992902,197.6767491,230.9514059,268.7333603,311.0631132,357.3674001,405.8080552,448.4586769,487.340386,523.9333499,559.101914,593.3216929,626.8582567,659.8476728,692.3489371,724.3773218,755.9251348,786.9742886,817.5035827,847.4926187,876.9236649,905.7825121,934.0593442,961.7509878,988.8666647,1015.440906,1041.5601,1067.414647,1090.274227,1107.991675,1120.268201,1126.447027,1125.612361,1127.219749,1117.706703,1096.549218,1062.894097,1015.808016,934.0051427,864.3467452,776.16943,671.5509411,553.5744489,426.7234909,297.2707831,173.7404947,67.89051793,0,Base
4,5,3,4.4,1.01,1,Social Cost of Carbon,24.85847675,30.59852981,37.97786749,47.14641223,58.29268036,71.63958604,87.4441591,105.9991177,127.6351639,152.7230383,181.6739654,214.9359095,252.9802051,296.3710873,345.6360803,401.1942815,463.2508827,531.5210835,604.6824124,668.0506675,725.1029818,778.1311893,828.5950342,877.4221813,925.2233119,972.4381917,1019.435388,1066.585796,1114.327621,1163.24108,1214.157012,1268.339667,1327.823,1387.269788,1444.18501,1499.086356,1551.937508,1602.299482,1649.436721,1692.390859,1730.030989,1761.08584,1784.160823,1797.742837,1800.202053,1818.233572,1815.59753,1792.258843,1747.196318,1678.942961,1554.625342,1444.64439,1303.369019,1133.463836,939.4657398,728.5014993,511.0196153,301.6700756,120.9371408,0,Base
4,5,4,4.4,1.01,1.005,Social Cost of Carbon,34.43866624,42.79698987,53.64985758,67.25564684,83.92270698,104.0002858,127.8746058,155.9659469,188.7423471,226.7386473,270.4959445,320.585848,377.6038923,442.1605561,514.8688624,596.3253654,687.0759462,787.5459136,897.8896833,992.23591,1076.414768,1154.351752,1228.744259,1301.651043,1374.980233,1450.959819,1532.728657,1625.298053,1720.263108,1812.679168,1904.383448,1996.302612,2088.686007,2181.275908,2273.430925,2364.215899,2452.468263,2536.847948,2615.875329,2687.959317,2751.415091,2804.468113,2845.238906,2871.705499,2881.659679,2947.769419,2976.834473,2970.293496,2926.813358,2843.42194,2669.878101,2505.249939,2285.011606,2010.549411,1686.990732,1324.755211,941.240173,562.8658908,228.6224941,0,Base
4,5,5,4.4,1.01,1.01,Social Cost of Carbon,48.44140426,60.59388605,76.52099058,96.64105142,121.4361325,151.4511474,187.2793372,229.5407546,278.885746,335.9873635,401.5320879,476.2105377,560.7125085,655.7348624,762.0182659,880.4439637,1012.255233,1159.545271,1326.339841,1468.907251,1597.533752,1720.345154,1845.23505,1982.293035,2134.127357,2277.544524,2417.547225,2557.419161,2699.129943,2843.651738,2991.197648,3141.398985,3293.437346,3446.144988,3598.083019,3747.605045,3892.911333,4032.096847,4163.19272,4284.198603,4393.094243,4487.814097,4566.155654,4625.603584,4663.10137,4877.071907,5031.015645,5130.505467,5173.647713,5152.983806,5002.949366,4813.280749,4518.850911,4106.924433,3570.993152,2915.223329,2160.42801,1352.590973,577.8253871,0,Base
5,1,1,5.9,0.99,0.99,Social Cost of Carbon,29.22003707,33.86934816,38.29833545,42.54563986,46.63326589,50.57088926,54.36043607,57.99975184,61.48510146,64.81255066,67.97834902,70.97840701,73.8068889,76.45383899,78.9016116,81.1196619,83.056949,84.63081187,85.71086755,88.95761884,93.64389892,99.31737309,105.6868507,112.558299,119.7971353,127.3051302,135.0058474,142.8352747,150.735694,158.6515977,166.5269063,174.3030066,181.9173015,189.3020703,196.3835139,203.0809022,209.3057802,214.9612113,219.9410555,224.1292987,227.3994638,229.6141588,230.6248455,230.2720066,228.3860237,225.096558,219.8298221,212.4329606,202.780215,190.7888311,172.4248609,157.0929982,138.7571426,117.9982263,95.52098235,72.22656345,49.32299598,28.30007127,11.01022823,0,Base
5,1,2,5.9,0.99,0.995,Social Cost of Carbon,40.7397929,47.74069953,54.61809113,61.405031,68.10881338,74.71651207,81.20116775,87.52718598,93.65460945,99.54231605,105.150315,110.4413414,115.3819596,119.9434126,124.1025269,127.8431369,131.1587855,134.0580282,136.5747859,142.2358114,149.9874963,159.170822,169.3592387,180.2668504,191.6939842,203.49372,215.5507703,227.7679087,240.0571228,252.3337565,264.5125429,276.5048272,288.2165191,299.5464802,310.3851528,320.6133071,330.1008271,338.705489,346.271703,352.6291998,357.5916513,360.9552201,362.4970667,361.973956,359.12146,354.7693713,347.1369472,336.0521142,321.3447936,302.8879404,274.2934619,250.4143466,221.7112674,189.0464747,153.4915762,116.4263186,79.69237509,45.72630853,17.74714278,0,Base
5,1,3,5.9,0.99,1,Social Cost of Carbon,58.30104582,68.84544755,79.45965034,90.16724309,100.9506776,111.7584418,122.5133371,133.1202969,143.4734234,153.4623818,162.9784778,171.9208586,180.2034314,187.7633653,194.5725464,200.6543098,206.1096919,211.1616926,216.2365759,225.7874657,238.2943945,252.8019832,268.688687,285.5355,303.0478134,321.0073111,339.2416801,357.6052514,375.9664906,394.1998083,412.180092,429.7789292,446.8618525,463.2861704,478.8990871,493.5359391,507.0183555,519.1523098,529.7258618,538.5065679,545.2382488,549.6370683,551.3864632,550.1312116,545.4709645,540.1727982,529.5988729,513.6471338,492.1202482,464.823822,421.9148073,386.1021614,342.7498013,293.103494,238.7623068,181.8262656,125.0320017,72.01160308,27.94245391,0,Base
5,1,4,5.9,0.99,1.005,Social Cost of Carbon,85.88066482,101.79932,118.1561514,134.9516435,152.1208439,169.5426866,187.0509003,204.4451457,221.5022952,237.9882706,253.6711022,268.3361153,281.8045222,293.9573735,304.7680908,314.349362,323.0258247,331.4579555,340.8816827,356.5502317,376.2624262,398.6289441,422.7412777,447.9831422,473.9182252,500.2212951,526.6351157,552.943202,578.9524623,604.482039,629.3560114,653.3984629,676.429942,698.264673,718.708093,737.5543949,754.5838273,769.5594974,782.2233768,792.291095,799.444955,803.3243947,803.5130379,799.5218709,790.7699967,784.6605023,770.4511056,748.36567,718.2666949,679.8744331,618.6988309,567.7491022,505.6112801,433.9065168,354.8294145,271.3846322,187.6085092,108.8445177,42.39743983,0,Base
5,1,5,5.9,0.99,1.01,Social Cost of Carbon,131.0943255,155.2076011,180.4823789,206.8492382,234.1395063,262.097019,290.3918688,318.6357408,346.3993899,373.2332548,398.6925177,422.3683337,443.9276626,463.1654377,480.0754074,494.9516113,508.5460023,522.3439761,539.1289083,564.5096182,595.2240329,629.2069525,665.1009264,701.9790715,739.1811019,776.2135942,812.6883656,848.2840953,882.7223034,915.7522114,947.1410457,976.667605,1004.117691,1029.280479,1051.945203,1071.897636,1088.915927,1102.765245,1113.19053,1119.906357,1122.582523,1120.823553,1114.140265,1101.912829,1083.35027,1075.746595,1056.389097,1026.43135,986.0486255,934.8968145,852.8805165,784.9410707,701.6091327,604.6654105,496.7715859,381.8385103,265.3768127,154.8993964,60.80490137,0,Base
5,2,1,5.9,0.995,0.99,Social Cost of Carbon,26.81942427,31.40514666,36.16587127,41.10608192,46.2248057,51.51799989,56.98061322,62.60808982,68.39721305,74.3462008,80.4539144,86.71793627,93.13108668,99.67563249,106.3138915,112.9730002,119.5201238,125.7224226,131.1850186,138.6865458,147.6008293,157.5231704,168.1828805,179.391531,191.0111393,202.9340764,215.0701374,227.3381084,239.6601855,251.9582069,264.1510314,276.152623,287.8705594,299.2047763,310.0464239,320.2767627,329.7660437,338.3723512,345.9403862,352.300186,357.2657702,360.6337163,362.1816941,361.6671055,358.8263247,354.4854189,346.863211,335.7881472,321.0909076,302.6452898,274.0695429,250.2043003,221.5194607,188.8770731,153.3481611,116.3117682,79.60776622,45.67345635,17.72473681,0,Base
5,2,2,5.9,0.995,0.995,Social Cost of Carbon,37.29528405,44.19433193,51.54020617,59.33714233,67.5768446,76.24094035,85.30325087,94.73168089,104.4896621,114.537116,124.8308807,135.3244976,145.9671797,156.701664,167.4604706,178.1597857,188.6896787,198.8985314,208.5682823,221.009269,235.3608456,251.0611281,267.7299462,285.0989719,302.9685545,321.1804467,339.6003242,358.1064717,376.5823772,394.9118003,412.9753873,430.6482249,447.797933,464.2830327,479.9514047,494.6387377,508.1668687,520.3417946,530.9516288,539.7639066,546.5224677,550.9434955,552.7104475,551.46819,546.8165005,541.5328942,530.9518122,514.9723068,493.397895,466.0348702,423.0164865,387.1091774,343.6419083,293.8641153,239.3794029,182.2935034,125.3501887,72.19003103,28.00793934,0,Base
5,2,3,5.9,0.995,1,Social Cost of Carbon,53.37434335,63.79953419,75.13486874,87.38625895,100.5350212,114.5395698,129.3371912,144.8458746,160.9663151,177.5842728,194.5735233,211.7997192,229.1256417,246.418632,263.5615816,280.469967,297.1195397,313.5935702,330.1678943,350.3446761,372.9499158,397.2071234,422.5826338,448.69279,475.246603,502.0097127,528.7815304,555.380665,581.635569,607.3784506,632.4411915,656.6524438,679.8353682,701.8056438,722.3694954,741.321534,758.4422387,773.4948512,786.2214271,796.3376397,803.5257709,807.4251203,807.6189772,803.6176614,794.8391395,788.7563896,774.5150412,752.3449272,722.110988,683.5339034,622.0484636,570.8356551,508.3724561,436.2876534,356.787038,272.891384,188.6594146,109.4622402,42.63494621,0,Base
5,2,4,5.9,0.995,1.005,Social Cost of Carbon,79.0251036,94.92526353,112.538877,131.8702658,152.8799473,175.4837385,199.5525134,224.9130018,251.3501778,278.6119453,306.4170238,334.4672631,362.466195,390.1467021,417.3126816,443.903476,470.0979031,496.4931251,524.4411156,556.8266764,592.02581,628.9444085,666.813623,705.0673822,743.2673152,781.0561757,818.128814,854.2140528,889.0633233,922.4434402,954.1318424,983.9132213,1011.576835,1036.914025,1059.715578,1079.7686,1096.852554,1110.733993,1121.159305,1127.844507,1130.460686,1128.613282,1121.813327,1109.440089,1090.700107,1083.117485,1063.67242,1033.541688,992.9103699,941.435664,858.8851392,790.4994603,706.6136676,609.0144795,500.3770218,384.6361716,267.3402759,156.0571586,61.26343174,0,Base
5,2,5,5.9,0.995,1.01,Social Cost of Carbon,120.7901854,145.0776271,172.4762278,202.9538594,236.4070792,272.6533446,311.4257272,352.3710326,395.0525484,438.9589834,483.521604,528.142264,572.2362405,615.2960163,656.9863982,697.2899586,736.7407829,776.8318688,820.8166608,869.4967037,920.6781089,972.7375455,1024.533554,1075.238366,1124.237472,1171.069316,1215.389322,1256.948913,1295.583976,1331.209501,1363.818652,1393.485565,1420.372194,1444.740646,1466.97411,1487.612283,1507.412035,1527.453356,1549.330238,1572.675112,1588.052008,1596.38646,1597.406549,1589.967712,1572.267474,1568.824611,1550.265133,1516.823994,1467.678258,1401.50645,1289.572917,1193.566585,1072.911145,929.8365813,768.1013669,593.5772737,414.8209804,243.7348547,96.85386341,0,Base
5,3,1,5.9,1,0.99,Social Cost of Carbon,24.71746646,29.23526331,34.28528218,39.86963409,45.99638865,52.68012218,59.94242526,67.81224303,76.3258669,85.5262983,95.46154414,106.1811333,117.7296616,130.1352888,143.3894527,157.4110265,171.9829043,186.6415935,200.4961642,215.5890501,231.6275894,248.4028182,265.7571825,283.563896,301.7135863,320.1055957,338.6422772,357.2252107,375.7526338,394.117618,412.2066774,429.8985988,447.0633504,463.5609691,479.2403576,493.9379263,507.4760532,519.6612679,530.2821435,539.1067698,545.8795653,550.3174145,552.1047399,550.8875371,546.2670636,541.0055595,530.445854,514.4867708,492.9326273,465.5911163,422.6073181,386.7251937,343.2908917,293.5540077,239.117628,182.0859736,125.1999941,72.09554458,27.96712841,0,Base
5,3,2,5.9,1,0.995,Social Cost of Carbon,34.32725813,41.12677932,48.89065504,57.641218,67.40372204,78.20570761,90.07645227,103.046358,117.1461244,132.4054941,148.8512421,166.5038751,185.3721558,205.4439299,226.6705597,248.9401036,272.030492,295.5275028,318.6836961,343.0476674,368.3364661,394.3287791,420.840411,447.7085855,474.7819172,501.9140422,528.9595804,555.7715634,582.1997474,608.0893987,633.2803389,657.6059863,680.8923519,702.9567917,723.6065578,742.6369165,759.8287711,774.9457503,787.730233,797.8982156,805.1323953,809.0724537,809.3021738,805.3324233,796.5817645,790.5351394,776.2986917,754.1034608,723.8155633,685.1568542,623.531222,572.1949974,509.5802508,437.3207492,357.6285498,273.5324065,189.1011509,109.7175291,42.72878703,0,Base
